locationId,productId,EPC,rssi,minrssi,maxssi,count,queue,rxpower,session,starttimestamp,endtimestamp,expectedLocation
L0L0,0,-67.39176631910729,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.240747,True
L0L0,0,-67.39176631910729,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.254348,True
L0L0,0,-67.39176631910729,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.258477,True
L0L0,0,-67.39176631910729,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.262043,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.277383,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.280545,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.283789,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.294132,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.297638,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.300867,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.314383,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.318472,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.322053,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.334570,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.338826,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.342545,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.354281,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.358388,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.361526,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.374955,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.379134,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.382445,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.394646,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.398945,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.402369,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.414143,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.418430,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.421854,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.434280,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.438101,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.441489,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.454212,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.458015,True
L0L0,0,-65.72523097849637,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.461117,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.477208,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.480313,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.483635,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.494427,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.498608,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.502031,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.514530,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.518748,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.522422,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.534510,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.538829,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.542255,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.554370,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.558676,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.562332,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.574354,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.577925,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.581244,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.594294,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.598158,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.601535,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.614220,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.618232,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.622062,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.634253,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.637782,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.641118,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.654531,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.658697,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.662356,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.674393,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.678798,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.682466,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.694329,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.698591,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.702351,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.714275,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.718612,True
L0L0,0,-66.88152755591565,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.722057,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.736698,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.739704,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.742799,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.754518,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.758277,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.761506,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.774163,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.777360,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.780600,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.794347,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.798565,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.801933,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.814611,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.817862,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.821047,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.834674,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.838791,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.842261,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.854109,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.857706,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.861002,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.874071,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.878009,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.881270,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.894133,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.897619,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.900882,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.914523,True
L0L0,0,-69.49633923799263,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:20.918586,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.118021,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.121155,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.124494,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.133855,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.137284,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.140503,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.154423,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.158691,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.162125,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.174307,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.178204,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.181486,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.194392,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.197509,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.200728,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.214285,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.218092,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.222029,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.234370,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.238347,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.241898,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.254204,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.257443,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.260722,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.274412,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.278237,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.281532,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.294800,True
L0L1,0,-66.11085733414873,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.299023,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.305362,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.314038,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.317508,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.320691,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.334437,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.338689,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.342089,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.354067,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.357291,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.360652,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.374219,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.377537,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.381115,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.394399,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.397516,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.400744,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.414217,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.418162,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.421290,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.434028,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.437482,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.440626,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.454214,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.458218,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.461938,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.474798,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.479025,True
L0L1,0,-59.85875357308394,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.482453,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.498162,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.501587,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.504855,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.514589,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.518367,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.521584,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.534580,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.538886,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.542512,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.554505,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.558627,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.562061,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.574390,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.578175,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.581384,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.594472,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.598766,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.602130,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.614422,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.618537,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.621904,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.634649,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.639070,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.642466,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.654516,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.658655,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.662031,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.674394,True
L0L1,0,-58.69231719730976,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.678875,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.684955,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.694545,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.698240,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.701548,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.714518,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.718646,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.722153,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.734200,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.737366,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.740619,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.754013,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.758312,True
L0L1,0,-65.31478917042256,-91,-30,1,4,30,0,2023-06-15 15:12:18.005476,2023-06-15 15:12:21.761688,True
