locationId,productId,EPC,rssi,minrssi,maxrssi,count,queue,rxpower,session,starttimestamp,endtimestamp,isLocation,expectedLocation
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.830752,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.844951,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.850985,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.865013,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.872050,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.884898,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.891281,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.897711,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.904346,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.910678,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.916907,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.924363,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.930373,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.936432,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.944424,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.950571,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.956653,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.964492,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.970584,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.976207,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.984460,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.990502,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:08:59.996539,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.004924,False,L0
0,P0,303A0,-82.51356099725393,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.010685,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.021866,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.027633,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.034058,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.040000,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.046145,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.052233,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.057991,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.064354,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.070358,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.076416,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.084406,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.091010,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.096924,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.104378,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.110424,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.116447,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.124584,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.130755,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.136706,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.144496,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.150707,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.156854,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.164437,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.170573,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.176527,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.184511,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.190602,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.196425,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.204403,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.210816,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.217075,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.224439,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.230423,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.236668,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.244391,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.250599,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.256789,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.264582,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.270925,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.277068,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.284270,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.290878,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.297023,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.304321,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.310792,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.316839,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.324195,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.330431,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.336523,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.344249,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.350462,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.356561,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.364507,False,L0
0,P0,303A0,-83.68585666558766,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.371165,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.508901,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.514263,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.520236,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.526445,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.532995,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.538812,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.545110,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.550997,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.557237,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.564146,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.570451,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.576517,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.584594,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.590805,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.596883,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.604205,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.610389,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.616674,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.624395,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.630647,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.636797,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.644353,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.650788,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.656857,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.664265,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.670527,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.676589,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.684528,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.690716,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.696714,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.704329,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.711009,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.717086,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.724113,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.730278,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.736188,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.744465,False,L0
0,P0,303A0,-83.90365121448124,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.750521,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.762046,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.767730,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.773833,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.779711,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.785894,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.792149,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.798041,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.804038,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.810089,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.816054,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.824427,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.830324,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.836335,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.844240,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.850157,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.856219,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.864411,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.870600,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.876499,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.884240,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.890288,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.896117,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.904391,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.910348,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.916569,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.924356,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.930662,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.936685,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.944455,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.951014,False,L0
0,P0,303A0,-83.0624782719579,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.957198,False,L0
0,P0,303A0,-83.98780013289826,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.969220,False,L0
0,P0,303A0,-83.98780013289826,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.974652,False,L0
0,P0,303A0,-83.98780013289826,-91,-45,1,4,30,0,2023-08-11 13:08:53.835105,2023-08-11 13:09:00.980634,False,L0
